geneNames	GSM610737	GSM610738	GSM435828	GSM435833	GSM610718	GSM610690	GSM435823	GSM435824	GSM435825	GSM435826	GSM435827	GSM610691	GSM435821	GSM435822	GSM610695	GSM610696	GSM610717
ACADSB	22.66141844	8.96985245	3.400352687	4.612452532	5.576166375	8.81099985	2.323484196	10.19855308	10.61834074	9.783557004	5.454947229	9.337725866	9.666740177	7.344485997	16.97345585	10.81935071	7.437363914
ACADVL	138.8545324	60.90132733	54.19739771	54.61927216	57.54689763	100.4411622	14.26448035	80.10494548	101.8113202	82.97846433	77.0553341	54.52022489	108.6835671	68.0501541	123.7199952	107.9361473	42.53189594
ACAN	13.74418859	6.827167668	13.45207818	12.64146241	11.4040642	7.630859845	9.58661715	7.946465735	9.107233754	9.643016267	6.931283587	9.237102522	8.98462826	8.353558902	9.503412693	7.324554604	9.87130227
ACAP1	0.867781785	1.14758972	1.106645192	0.837182082	0.370775358	0.998268553	0.20507148	0.70886792	0.868228823	0.903197638	0.875593498	0.972251594	1.213689157	0.948257872	1.103628947	0.897707917	0.831978817
ACAP2	3.162128152	6.310414013	1.821372316	4.574272811	2.366906645	3.56040643	1.726163635	5.167148022	6.730962935	2.189066079	2.413317223	4.645606119	2.266742175	4.737364259	4.864952986	5.85599091	1.803262057
ACAP3	5.878686029	5.44363757	4.857787032	3.471783387	5.191499136	7.30156242	4.138599237	3.837123999	5.35808434	6.931585492	4.659167552	5.04141634	4.699362247	4.994522175	5.62996834	4.652974628	8.546945999
ACAT1	81.00096752	47.91368064	35.95722797	64.75990222	47.60782953	67.07472257	24.50396432	98.11938142	109.987198	82.18055743	101.4272169	160.8670428	93.1953342	136.2030876	140.0734839	130.0359867	35.13612285
ACAT2	182.4310605	22.44943859	29.23427102	59.80085009	34.71525231	50.96289396	11.93094132	101.294589	70.79255114	41.49944045	32.20933711	48.15747807	36.00825875	157.3677909	97.51643955	74.97781033	37.57825877
ACBD3	0.731605765	2.179154683	0.710878485	1.391873567	1.645649951	1.226762287	0.735264471	1.775985063	1.783752352	1.246751894	1.346169419	1.634226774	0.778710268	1.494436244	1.003780173	1.240663875	0.627418628
ACBD4	0.492888452	1.370702062	1.685876728	-0.149794644	1.089623216	1.352348985	1.413077181	0.729967009	1.769495457	2.121155555	1.108007761	1.121242627	0.410649085	1.750099957	1.516972211	2.430239654	0.600649881
ACBD5	5.06856989	9.052158743	2.078158372	6.167755249	2.619037538	5.205594409	3.533563722	5.638575219	7.191843035	4.708073449	4.329516446	11.05582258	5.982394822	6.582895294	11.97334581	13.55902543	2.789617106
ACBD6	22.036619	24.0831273	7.528281672	13.25838836	12.12547153	12.38259212	6.353959612	13.26268011	16.40615355	8.442967057	8.144706294	25.85222174	18.23559943	19.70851914	26.34161872	22.20095099	11.01468463
ACCS	18.19466676	12.86705098	12.09989181	2.488594191	12.03609824	19.96762394	2.664672196	6.810314855	15.62803984	6.234302598	8.565560543	10.52946088	22.02604162	10.3194341	13.55969015	8.95946745	10.06419572
ACD	7.664026528	7.399583763	8.793093806	8.736743835	5.614965543	5.582288315	4.356988309	5.44331264	6.556267669	6.242891983	4.058923525	9.45297267	7.282633569	8.348154755	8.61775377	8.855419621	10.22532372
ACE	-0.11302608	0.128363803	0.22594565	0.551338921	0.247454863	0.543642356	0.714923866	0.054520361	0.487832411	0.819553014	0.702296866	0.401011925	0.236687231	0.339867079	0.176049625	0.303117963	-0.1451922
ACE2	0.174435445	0.342168172	-0.087325764	0.487704717	1.507354658	0.863373697	0.872075432	1.641668555	1.576778475	0.667351459	0.638526939	0.13395819	0.375935385	1.312756463	0.879801804	2.722197332	0.824819609
ACER1	0.543609462	0.210354246	0.143124719	0.941956201	1.06246747	0.409850985	0.581317056	0.695240256	0.748138243	0.694707057	1.004748287	0.172853247	0.556303291	0.512442113	0.66191831	0.572764947	0.31217275
ACER2	1.527618996	0.959084296	0.242840532	1.506407468	1.849457998	1.201549264	1.105626733	1.774549733	1.600462135	1.05571357	1.258833813	1.169938849	1.756349211	1.79002535	1.845711802	2.806194733	0.347137983
ACER3	2.19299554	3.361696257	1.452226422	2.751962605	0.881117406	0.630325374	0.963445946	1.190967126	1.644895506	0.686423662	1.038301414	1.33859847	0.794625582	1.9487209	1.456209367	1.703890007	0.344998597
ACHE	3.060532891	2.185602883	3.341896639	4.405936774	3.341092368	2.17202448	3.902311912	2.739158973	3.140400905	2.537495378	1.722344397	4.957311237	4.695960966	4.199581985	6.068374868	3.531761854	4.098992944
ACIN1	0.953255724	1.114725413	1.192024505	1.394514428	0.034063185	0.415133647	1.018898487	0.319009057	0.795884046	1.053631231	0.506323265	1.898499121	1.647680913	1.515545951	1.307607878	0.837178406	0.423170605
ACKR1	0.406261155	0.32866115	0.645104015	0.572824097	0.542288673	0.950147724	0.427876256	0.512979325	0.439284804	1.165582625	0.939369036	0.312938052	0.407190765	0.762213098	0.398778108	0.565845475	0.236525153
ACKR2	1.47628818	0.215353073	0.815838755	0.602716052	1.225040347	0.564790998	0.677131391	0.834794083	0.417640021	0.698015453	0.604822927	0.573634893	0.415735301	0.939715789	0.768001263	0.247149449	1.343813025
ACKR3	-0.501481022	0.778554316	1.688441083	0.705309081	0.650379939	0.865022616	0.891245847	1.303620853	1.115045612	1.546790409	1.369722815	0.765475258	1.352252586	3.157793676	0.566808714	1.378975351	0.947643823
ACKR4	0.397228395	0.300051152	0.083705809	0.288512209	0.559602611	1.364349356	0.794883907	0.900542381	0.584926213	0.782990285	0.7107292	1.139282749	1.140863237	1.747859945	0.905608852	1.05409678	0.839487338
ACLY	12.19259591	10.36641614	6.677150545	8.421685721	10.05731818	4.11395781	1.692916454	12.3610898	6.844174506	5.863389074	3.735645121	3.647641209	3.895197439	30.23228159	4.479996693	5.031341355	3.906822332
ACMSD	187.7078508	117.0632347	110.1989546	189.7218408	99.16441496	81.28809246	35.27166819	92.20651339	82.71356402	52.71485101	58.15935453	172.2380124	141.7859648	112.9269131	132.8144377	131.4697626	105.3592234
ACO1	176.3735648	104.1085559	80.6870335	154.3175827	69.71906276	66.5292441	17.86055649	84.17787556	103.4637726	72.07219333	58.3801147	80.03856889	81.79671327	74.95390417	76.60121332	100.2572639	45.33740895
ACO2	3.674330431	4.283305775	2.935331188	3.402824368	2.58993048	4.328603069	3.76365819	3.25076862	3.291789817	4.508090819	3.547675004	4.231533831	4.095834509	4.062714384	3.291556479	5.064326515	4.545654253
ACOD1	0.806936554	0.395599126	0.80711345	0.339583786	0.628979019	0.613289514	0.630334304	0.36294982	0.746514392	0.384213335	0.562783935	0.623564049	0.239689506	0.564742874	0.35668377	0.292749554	0.252494273
ACOT13	86.36923546	34.63430431	19.25799903	47.50565505	26.9476445	48.7750883	18.87517611	62.50189316	57.50390309	46.14593846	33.42991197	78.84659191	56.45720259	57.86421856	57.89827917	46.60885018	42.49677588
ACOT2	49.54025771	21.25619815	7.503713748	11.61221952	8.233438015	36.85200687	48.48580314	62.89586508	85.44665475	68.94500291	49.07078363	38.12137258	180.6241818	62.2893695	81.18202875	95.51282872	64.16037354
ACOT4	11.76165918	10.8779948	7.044279732	16.69863226	5.143110341	4.153147134	2.776161123	7.493003459	7.90567962	5.335754224	5.008575487	10.90416109	13.30565346	12.69116203	14.01390286	12.05130803	6.77748637
ACOT7	25.22238581	11.09063181	10.08211275	31.63886665	11.58072737	27.41241579	32.03246339	31.75633552	37.3275814	41.43622235	27.19129052	30.83394419	41.45472419	38.20824797	38.85725147	37.09787269	45.86140115
ACOT8	46.77163181	35.72922527	26.32480223	35.42395426	16.91178945	18.51121769	30.67444085	20.88240082	21.96407661	20.78464151	14.90458357	40.67903917	53.40688074	39.23475344	35.63950373	33.80534294	51.57005785
ACOX1	1.533548791	2.252436929	0.784460361	2.497991543	1.373705417	1.214820658	1.197885511	1.341674849	1.30793583	0.928515633	0.652995779	3.581113502	1.220336506	2.211617497	3.399321356	3.418225727	0.287804146
ACOX2	201.0780323	35.59410584	22.16773269	121.022533	50.99279092	141.6129418	90.41650502	136.9567795	135.3035369	133.1193294	89.53167319	194.6245398	231.631932	164.0699547	205.5159792	160.9611352	190.9624305
ACOX3	5.015084396	4.058816794	4.523607169	5.778057759	3.708768484	3.383426508	2.80678825	4.926985898	4.271803073	4.334029427	2.118387436	4.448058481	7.419353433	9.491760734	5.632260444	4.395098958	5.045420399
ACOXL	-0.041680739	0.212846704	0.123648269	0.581557225	0.161950106	0.595046543	0.204054874	0.137787811	0.352387678	0.117070214	0.012067704	0.242726133	0.55881627	0.108558624	0.170439425	0.220327276	0.064035381
ACP1	44.813534	41.70376418	23.51659015	45.94077057	21.46808148	16.3612658	7.173445744	19.46546625	21.81046387	16.3087712	12.71060228	30.71964828	45.07758154	38.69877427	45.12568172	30.4650767	15.49627144
ACP2	52.73025515	31.11034277	25.83049685	37.96997538	21.50119177	35.82785059	8.172692193	30.18610653	33.49118486	41.94147223	29.05492891	30.46860618	37.15639663	33.38345389	30.44688076	28.75290576	30.83281873
ACP5	2.207972818	1.808255186	0.351356649	0.640635821	1.291195357	9.0689286	6.855149672	9.138217911	13.29473812	18.23418656	9.42347072	12.6090739	15.89590608	18.86038921	23.55874356	29.29005549	21.77211088
ACP6	13.48038345	13.1086753	7.505755396	3.981760527	6.905839772	12.47594755	5.884607108	13.14826079	12.42459847	11.99337762	8.83320671	10.84376783	19.58658823	11.41928507	15.34960195	17.61653151	20.1070956
ACPP	4.191863966	2.657362308	3.930359853	5.074911729	4.011598083	2.514868397	1.71272395	3.038159372	4.396064908	3.258240057	2.786925772	3.54434464	3.393833378	3.181561927	4.124312259	3.401080998	2.658867589
ACPT	2.185319106	0.855572644	2.397907065	1.60295195	1.525772497	1.571746985	0.818614612	2.058421764	1.34017019	1.749663603	2.093639461	0.715815722	1.185663154	0.852544012	0.86183429	1.036076943	1.679603802
ACR	1.839578223	1.794225683	3.210071942	3.197880096	5.679690278	2.331526114	2.993131072	2.953037307	3.059630588	2.730832034	3.275866807	3.180727781	2.092115573	2.371946867	1.707541302	2.10344467	2.928079102
ACRBP	2.156823637	1.20490073	2.017266187	2.387531432	1.245864586	1.28081856	0.724214652	1.59049055	1.39188512	1.549330597	1.65198507	1.470419224	1.465023713	1.092021241	1.306105816	1.350993118	1.185078391
ACRC	0.585734297	1.580396712	0.559410128	0.603404956	-0.048090899	-0.183810979	0.25892457	0.240149229	0.066021253	0.376501377	0.022084873	0.613871344	0.156209874	0.420258361	0.104080939	0.230744411	0.496945806
ACRV1	3.330025348	1.521328833	2.761566996	3.397433906	3.528374871	4.240958458	2.392339432	4.044012724	3.552016092	3.512867651	3.613255412	0	0.082615249	0.048456997	1.115407153	2.270002426	-0.109405988
ACSBG1	0.778014115	0.19269788	0.706067685	0.355054616	0.41425524	-0.024399733	0.470374233	0.117248115	0.028806713	0.589467518	0.354668173	0.080892245	0.014814497	0.247444638	-0.014042643	0.122268302	0.319096125
ACSBG2	-0.235479438	0.528510361	0.80095935	0.865845311	0.598170582	0.366382581	1.020452575	0.750674891	1.05419484	0.494037654	0.765522389	0.162448359	0.319075246	0.697343907	0.258069216	0.638672186	0.374483248
ACSF2	78.92330417	35.69343872	60.50625	94.42794361	91.41402404	80.94892324	159.0441335	120.3536968	111.6387767	91.47135299	78.71708416	86.05122036	164.7224794	117.9496279	97.23131886	93.56692497	151.7191162
ACSF3	8.917614752	4.992878139	6.490752341	9.710287378	6.334177622	4.943538709	2.880316496	7.332649892	7.936424236	8.849837533	4.673877582	8.72573072	8.629965337	9.427629171	10.46505955	6.366749134	11.29548529
ACSL1	94.10389807	37.65548683	11.21749663	88.32888981	50.45570587	100.4039842	13.89540724	148.9463251	143.7674684	110.4941063	82.05385618	99.44032356	97.5661327	104.0613571	89.87866565	114.1005864	47.81821751
ACSL3	17.95703505	20.62018422	7.584823235	29.67270373	9.571709552	8.476061724	2.367812438	10.7488835	11.96691853	6.5092468	5.470697009	8.604409755	3.703621733	15.25856651	10.08098377	11.47499037	3.601003149
ACSL4	7.882197333	10.40522368	5.110521583	3.103778284	8.408979296	1.518203051	3.598163587	2.81051285	32.80375075	1.709948183	7.436162743	2.652760485	22.08777145	51.95523715	3.365173878	3.176219362	4.143593981
ACSL5	10.44078377	9.1174127	3.248153665	9.656243204	7.223824782	14.24508241	2.150946461	14.18694399	22.73264163	12.17192471	11.80844289	20.70067343	6.914528227	8.100218552	14.94951941	15.99090784	3.312927461
ACSL6	1.79783739	1.470375314	1.572773051	1.978665785	1.843150098	4.325316608	3.004871208	6.062531977	4.654649679	3.207315202	3.354013373	4.54293822	3.003493279	3.034509799	3.49917536	2.024189838	3.269556154
ACSM1	0.42074536	0.329710328	0.579331301	0.619754235	0.154117128	0.707978433	0.405123541	0.321846024	0.164893548	0.384204598	0.538932406	0.416140114	0.220756803	0.444066192	0.099867238	0.903455706	0.396812527
ACSM2B	161.0058857	125.5623701	66.36084618	135.6219732	163.3213683	162.073623	65.64879864	185.8428419	220.7387054	159.0502243	127.3998912	219.4591695	241.0789179	189.8224873	213.8608477	215.4305105	155.0443381
ACSM3	15.28019523	4.042343272	1.417236679	4.66593972	9.154766129	49.83256817	14.001875	50.26178303	32.0510933	54.23058109	29.53244597	51.44256374	55.249403	49.39925877	61.69854481	36.45443002	47.92534283
ACSM5	30.56173658	2.075125685	5.14408161	12.86114814	12.05019903	27.60055384	4.466267323	59.50460923	63.34986999	49.51050292	37.06698039	5.75519648	15.87137125	7.121986045	14.46089781	14.87948119	11.12940643
ACSM6	0.432882887	0.103000361	0.336783386	0.430041262	0.475365878	0.40581432	0.642339369	0.148490394	0.15276256	0.385152974	0.33348058	0.354194414	0.452309388	0.084940874	-0.018458391	0.183452661	0.394142639
ACSS1	0.841902366	1.051945213	0.497239279	2.501640641	0.952611686	0.084604289	0.667519191	0.240887414	0.937793233	0.594183362	0.574884546	0.36394549	0.701965515	0.548338821	0.491599258	0.515312601	0.224514968
ACSS2	55.71811191	13.17573775	6.151909918	14.0033329	10.76092857	14.43080747	7.918554105	38.51816694	25.98750772	16.23833726	12.31256504	13.79603158	22.26011073	53.56655904	32.36492142	30.32174031	18.49138314
ACSS3	8.178593363	8.846288058	4.47161353	9.279340857	4.085101318	3.473105998	20.2233081	4.044784648	4.1675179	2.891898731	2.325611705	9.923885023	13.53771755	13.11186971	9.780264589	10.19988795	13.14939304
ACTA1	-0.1507397	1.54897626	-0.155395683	1.646309912	0.502987391	102.6913296	-0.091086839	0.386635263	0.58023731	25.82101394	0.108358059	0.175622605	0.701712127	61.01076638	1.505170749	1.587120263	4.777724598
ACTA2	0.682858324	0.36456291	0.953679498	0.351596192	0.540936244	0.448224745	0.901246069	0.512546972	0.402904874	0.480463177	0.401592614	0.611055989	0.526568959	0.580490755	0.488347522	0.481721105	0.735662142
ACTB	10.67077511	21.2551607	6.134101	29.50162811	7.099624276	6.060418427	24.59706963	8.726892668	19.54056039	14.7047336	9.846996335	8.166034119	20.02551854	29.90494763	24.08800162	21.70487086	11.62034858
ACTC1	8.095194026	1.849554876	3.735759752	3.221649841	3.979583448	8.539461938	3.04452494	3.934552717	4.407618521	5.464237108	4.35260945	9.56092076	8.275336586	7.458467067	6.139242123	5.730413201	7.102375841
ACTG1	8.412294313	58.40103586	7.811350607	25.12701485	9.93800092	12.75525102	3.207242279	18.98325494	26.41018081	32.20501844	12.96892474	9.150559945	11.35291444	34.09555022	32.53784919	29.83277851	8.224372247
ACTG2	0.483191651	0.203428708	0.750599637	0.089334984	0.754015132	0.265748496	0.36233789	0.210392611	0.084094045	0.087661287	0.406222391	0.125031995	0.232552993	0.202650031	0.169338056	0.04559046	0.285221257
ACTL6A	10.13800994	18.47735473	6.091050051	18.92976916	8.072995376	6.991368205	2.682987338	8.237286472	12.5022995	5.246990954	5.004267575	12.00603112	4.62370083	12.35390972	11.81110754	9.460211654	3.494874845
ACTL6B	0.866965555	0.517864224	0.616228853	0.350473701	0.716249419	0.474438453	1.002894732	0.807066505	0.466047992	0.893296044	0.271215723	0.676241809	1.145748832	0.818263792	0.527116326	0.422658024	0.993371774
ACTL7A	0.233404084	0.160620898	0.436924601	0.320931647	0.474854396	0.104615731	0.737994497	0.259476548	0.165824456	-0.030111079	0.077517698	0.139625678	0.139011063	0.063776835	0.206037791	0.234107879	0.413171585
ACTL7B	-0.147687515	0.124054732	0.310243368	-0.034318653	-0.006486638	0.366963591	0.537468686	0.176221299	0.098524411	0.499456872	0.059044386	0.307346831	0.308882705	0.493753148	0.262496939	0.023302878	0.675392616
ACTL8	2.77678008	2.044542337	3.637963692	2.901338069	2.492931247	1.620191102	0.156088597	1.336305117	1.593274256	1.687684144	0.931639042	2.685238305	2.339951725	2.001048263	2.095837751	1.625015244	1.833685843
ACTL9	-0.10281337	0.136422826	0.638129496	0.308430658	0.183701007	0.308460284	0.173824893	0.321064302	0.118320854	0.376371188	0.384703	0.44918271	0.392756218	0.470899265	0.233614238	0.063391026	0.143979006
ACTN1	18.81789533	23.98898961	32.42034218	30.68623726	24.50544737	11.21302096	8.613766324	9.92590441	14.11735747	11.59201557	12.34568234	10.1312895	18.62694203	15.46152342	13.858561	15.0942594	15.52017132
ACTN2	0.514565032	0.044240437	0.38443261	0.490384664	0.289037391	7.333462952	0.754556104	0.965737316	0.530466812	1.732453029	0.576413424	0.649411264	1.388720679	4.497615211	0.101602859	0.774318042	1.068062742
ACTN4	108.1184961	121.6212393	61.94327156	100.5179639	50.38572243	38.8942843	45.08974495	53.55560892	54.32556541	45.85758593	34.93257985	78.84468243	112.9817758	89.47731773	75.60195988	84.81430103	76.58262334
ACTR10	24.8837045	26.04371612	13.14504693	39.17229131	14.08847772	19.21118981	10.9315634	22.41341002	29.64937469	14.37989435	15.19666237	41.49511874	13.4777383	33.90791669	33.46256953	28.10074178	9.484723517
ACTR1A	0.833176387	1.550578883	0.702853811	1.806343526	1.249401491	1.352684477	1.237770681	1.720510773	1.409418904	1.00582936	1.242481702	1.422158615	1.632818839	1.817516208	1.778203609	1.769870073	1.471204151
ACTR1B	0.187492714	0.315159723	0.770219059	-0.211312903	0.293614497	0.139168558	0.472249486	0.428893479	0.498758868	1.114233998	0.514745894	0.120312639	0.58829912	0.439281861	0.424705023	0.22995372	0.61132536
ACTR2	0.989294819	2.546984211	0.320254714	1.796828538	0.87984451	1.317583424	0.628970791	1.501940094	1.336381949	1.491365704	1.104389072	0.99919893	0.895714333	1.829498356	1.29449966	1.124196403	0.490293314
ACTR3	1.075182056	1.338550965	1.273450322	1.568244184	1.450980378	1.270494204	1.574084849	1.301208024	1.075815321	0.73804263	0.765027119	1.943024396	1.004313174	2.159520843	1.477664004	1.879251778	1.132658883
ACTR3B	6.969341139	11.93566638	6.759343385	15.78937863	10.63824002	7.449233083	2.287195321	7.785280601	7.959187872	5.032997974	5.019309478	10.90302049	6.444145263	6.117449913	8.799695176	7.106611387	3.582359946
ACTR3BP6	1.608402732	1.632240295	0.938848921	1.599564684	1.220863808	0.372019971	1.309689855	0.723499982	0.428374588	0.650066441	0.202823981	1.084023167	0.886545726	1.353722058	1.075577125	1.23737758	0.50440268
ACTR3C	20.1469111	14.1222221	7.714013321	21.44455747	11.51671608	6.245443963	2.325911052	6.398570327	8.405268538	9.123071879	5.482710879	11.36827035	7.377636026	14.96211487	10.19927215	10.83082601	5.40542112
ACTR5	6.429329817	6.782703814	4.341587511	8.260506063	4.538552421	4.453631302	1.513185628	4.255457707	4.956737383	3.772877241	3.562759065	7.41529985	4.936906238	6.257568869	6.037735183	5.435452634	3.6992143
ACTR6	0.03446042	1.737497434	0.022951326	0.653144578	-0.027725682	0.225358265	1.382974166	0.353625165	0.997434649	0.633118517	0.863080491	1.473682861	1.264446967	2.316521148	2.286978575	1.644717209	1.154863595
ACTR8	5.375492622	6.049024163	5.989781924	5.304300242	5.07446537	3.24128609	1.183306128	3.006554656	3.218579743	2.485708124	2.375220832	3.588670152	3.661569915	3.789496221	2.773337192	3.4303458	2.39968038
